measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,187,Somalia,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2010,90199.710432387,135564.64674824,62782.211908789
1,Deaths,187,Somalia,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2010,0.66759748351713,0.76292616194097,0.5821523517152
1,Deaths,187,Somalia,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2010,937.192421407,1408.542878926,652.319332585
1,Deaths,187,Somalia,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2010,34197.121663016,71830.969294046,13677.460854918
1,Deaths,187,Somalia,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2010,0.23889025974779,0.31599832088743,0.15203571231627
1,Deaths,187,Somalia,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2010,355.314696208,746.3376503439999,142.111466266
1,Deaths,216,Senegal,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2013,50128.982666822,64386.491907047,40614.151367745
1,Deaths,216,Senegal,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2013,0.52649855300624,0.59343748269491,0.46867664715523
1,Deaths,216,Senegal,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2013,352.503568865,452.761398628,285.595934838
1,Deaths,216,Senegal,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2013,38654.084727608,60162.072065555,23816.27692641
1,Deaths,216,Senegal,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2013,0.39756372154511,0.44992592993426,0.33574112437625
1,Deaths,216,Senegal,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2013,271.812872961,423.055561259,167.47443005399998
1,Deaths,191,Zambia,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2010,103544.23329331,115199.74241314,92689.339723774
1,Deaths,191,Zambia,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2010,0.6176796665547,0.65360991259989,0.57904760371214
1,Deaths,191,Zambia,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2010,743.3915976430001,827.071815729,665.4593162240001
1,Deaths,191,Zambia,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2010,52082.088101335,63809.575259173,42613.543726517
1,Deaths,191,Zambia,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2010,0.30971569708365,0.34156037381443,0.28031965830678
1,Deaths,191,Zambia,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2010,373.92121739699996,458.11822637899996,305.94218988
1,Deaths,207,Ghana,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2004,107949.84565145,118968.54412043,98347.93930662
1,Deaths,207,Ghana,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2004,0.58446596104895,0.63655925926472,0.53846453235127
1,Deaths,207,Ghana,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2004,517.859542742,570.718711242,471.79707326
1,Deaths,207,Ghana,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2004,65642.898026125,83463.184967623,48866.885808044
1,Deaths,207,Ghana,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2004,0.35304759582195,0.39381589651436,0.30661276881529
1,Deaths,207,Ghana,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2004,314.903678373,400.39159357500006,234.425393865
1,Deaths,204,Chad,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2014,103254.67567418,121452.64935416,88327.838046804
1,Deaths,204,Chad,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2014,0.6840260945913,0.75744532577892,0.60946258188692
1,Deaths,204,Chad,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2014,758.6183957759999,892.3199959100001,648.9499937740001
1,Deaths,204,Chad,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2014,36709.157179543,57557.824308635,21203.628582543
1,Deaths,204,Chad,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2014,0.23836108486756,0.30490468623305,0.17299580352206
1,Deaths,204,Chad,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2014,269.704405218,422.880845144,155.78435268299998
1,Deaths,194,Lesotho,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2010,21141.070384292,24449.232914247,18152.056978689
1,Deaths,194,Lesotho,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2010,0.59729193800706,0.66624264857169,0.52773548271113
1,Deaths,194,Lesotho,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2010,1052.756886929,1217.492669821,903.9136581120001
1,Deaths,194,Lesotho,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2010,11454.285194856,15566.226439213,8068.413803136
1,Deaths,194,Lesotho,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2010,0.32049724118437,0.38169198645978,0.26975329951309
1,Deaths,194,Lesotho,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2010,570.386322215,775.1476950939999,401.78089402600006
1,Deaths,215,Sao Tome and Principe,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2000,496.32984814393,539.63124398212,452.15681519718
1,Deaths,215,Sao Tome and Principe,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2000,0.43413169324798,0.46478780507586,0.40616442320497
1,Deaths,215,Sao Tome and Principe,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2000,357.73422568999996,388.944102451,325.896102004
1,Deaths,215,Sao Tome and Principe,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2000,575.51792718381,648.78213670422,497.4753144135
1,Deaths,215,Sao Tome and Principe,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2000,0.50252443277273,0.52797851107722,0.47320131954284
1,Deaths,215,Sao Tome and Principe,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2000,414.809724316,467.615574598,358.55981987
1,Deaths,435,South Sudan,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2000,59304.323437119,88180.282275126,44689.772766024
1,Deaths,435,South Sudan,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2000,0.7111088282065,0.8055362742431,0.60900663017622
1,Deaths,435,South Sudan,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2000,885.2149359879999,1316.236238927,667.0686416330001
1,Deaths,435,South Sudan,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2000,20349.029081422,44457.331016805,8629.3227137896
1,Deaths,435,South Sudan,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2000,0.22682424639229,0.31019425483477,0.14961426563508
1,Deaths,435,South Sudan,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2000,303.742848337,663.599045947,128.80688300399999
1,Deaths,202,Cameroon,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2010,133671.2188072,148330.63517226,119488.47377944
1,Deaths,202,Cameroon,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2010,0.62573653634907,0.6811634450577,0.56893128336152
1,Deaths,202,Cameroon,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2010,647.5129630419999,718.524260446,578.810740262
1,Deaths,202,Cameroon,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2010,66999.656484354,89359.708855986,48924.592904313
1,Deaths,202,Cameroon,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2010,0.31104924672796,0.36210775791849,0.2636755965971
1,Deaths,202,Cameroon,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2010,324.551132508,432.864855975,236.99423763900003
1,Deaths,187,Somalia,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,1998,77150.079035286,106751.6509175,58163.354235793
1,Deaths,187,Somalia,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,1998,0.69735841790346,0.79464578408425,0.610378908791
1,Deaths,187,Somalia,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1998,1107.1891523900001,1532.00449422,834.7085677089999
1,Deaths,187,Somalia,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,1998,26641.229711675,49259.302685803,10625.63654246
1,Deaths,187,Somalia,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,1998,0.2274994123012,0.29730572912546,0.14208642078362
1,Deaths,187,Somalia,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,1998,382.33117666100003,706.9255691019999,152.489659376
1,Deaths,169,Central African Republic,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2002,48144.918499898,58870.432619532,38960.532452542
1,Deaths,169,Central African Republic,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2002,0.65342405043931,0.73091855625313,0.58774594360507
1,Deaths,169,Central African Republic,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2002,1248.481869698,1526.6131609679999,1010.314654559
1,Deaths,169,Central African Republic,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2002,20893.837419416,30772.364563114,11836.269284215
1,Deaths,169,Central African Republic,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2002,0.27819345104592,0.33245392614066,0.21318316810229
1,Deaths,169,Central African Republic,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2002,541.813718155,797.981210053,306.935142726
1,Deaths,196,South Africa,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2002,317789.22440554,350352.43923065,291561.66333923
1,Deaths,196,South Africa,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2002,0.49935234920416,0.54444950566164,0.46023023220066
1,Deaths,196,South Africa,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2002,683.74206312,753.803737462,627.311924472
1,Deaths,196,South Africa,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2002,253752.06742724,286208.54984452,220849.35116138
1,Deaths,196,South Africa,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2002,0.39828808191582,0.43011271328986,0.36249851455652
1,Deaths,196,South Africa,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2002,545.962387696,615.794397891,475.170277059
1,Deaths,207,Ghana,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2010,103532.17287596,123648.31031383,87830.475842388
1,Deaths,207,Ghana,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2010,0.52994404464511,0.5994236051072,0.46920385839829
1,Deaths,207,Ghana,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2010,425.06610043300003,507.65578634999997,360.600557178
1,Deaths,207,Ghana,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2010,80292.234894219,117606.00855262,51255.572547972
1,Deaths,207,Ghana,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2010,0.403791344217,0.45947465562351,0.34098413952524
1,Deaths,207,Ghana,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2010,329.651241191,482.848240063,210.437062196
1,Deaths,180,Kenya,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2008,217216.19582384,227900.33346606,208523.53799704
1,Deaths,180,Kenya,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2008,0.69464765290756,0.71141123479091,0.67605644469911
1,Deaths,180,Kenya,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2008,566.659355536,594.531418756,543.982535601
1,Deaths,180,Kenya,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2008,73878.700195048,82781.560509222,66371.27257423
1,Deaths,180,Kenya,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2008,0.23604860289134,0.25144440489969,0.22161006507623
1,Deaths,180,Kenya,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2008,192.729907576,215.955101885,173.145020381
1,Deaths,210,Liberia,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2010,22219.250845702,24651.558232997,20025.422819453
1,Deaths,210,Liberia,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2010,0.64924067973288,0.69970419703332,0.60639198404159
1,Deaths,210,Liberia,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2010,563.063751906,624.701473862,507.46938213699997
1,Deaths,210,Liberia,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2010,10053.84073315,12550.309322041,7618.4922553139
1,Deaths,210,Liberia,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2010,0.29250130714521,0.33212516659096,0.24681656388864
1,Deaths,210,Liberia,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2010,254.776957445,318.04060563400003,193.06216854599998
1,Deaths,141,Egypt,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2002,61273.03116307,67067.639254558,56518.015048407
1,Deaths,141,Egypt,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2002,0.14224753635842,0.15532329807615,0.13272659621314
1,Deaths,141,Egypt,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2002,86.491199909,94.670697581,79.779163934
1,Deaths,141,Egypt,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2002,343803.86750322,347250.74606113,338852.10320699
1,Deaths,141,Egypt,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2002,0.79829280614049,0.80766913776843,0.78607627884681
1,Deaths,141,Egypt,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2002,485.303392634,490.16890116,478.313630447
1,Deaths,217,Sierra Leone,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2006,46744.112950724,49950.139739251,42962.939604478
1,Deaths,217,Sierra Leone,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2006,0.67554909893648,0.71790984978998,0.6249204635024
1,Deaths,217,Sierra Leone,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2006,896.4962325990001,957.98401162,823.977869004
1,Deaths,217,Sierra Leone,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2006,18726.655516745,22785.54275741,15304.467577818
1,Deaths,217,Sierra Leone,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2006,0.27029833608191,0.32364937700015,0.2305785696948
1,Deaths,217,Sierra Leone,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2006,359.15488842900004,436.99950911100007,293.521420099
1,Deaths,215,Sao Tome and Principe,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2010,391.84161461665,463.8804874082,328.66176580782
1,Deaths,215,Sao Tome and Principe,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2010,0.34913629279342,0.39062034250579,0.30797492214577
1,Deaths,215,Sao Tome and Principe,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2010,228.25100459200002,270.214257762,191.44822144900002
1,Deaths,215,Sao Tome and Principe,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2010,658.14602069924,879.89712207272,486.52103854366
1,Deaths,215,Sao Tome and Principe,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2010,0.58206881781834,0.62118513124764,0.54055109582075
1,Deaths,215,Sao Tome and Principe,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2010,383.375561796,512.547418475,283.402577043
1,Deaths,148,Morocco,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2008,27226.880404142,31853.881033331,23479.183085362
1,Deaths,148,Morocco,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2008,0.16753854277523,0.19017382233273,0.14684987078245
1,Deaths,148,Morocco,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2008,86.732878117,101.472472306,74.79436462700001
1,Deaths,148,Morocco,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2008,120773.01527868,150000.34096155,98790.574175887
1,Deaths,148,Morocco,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2008,0.73945711683132,0.76202203290758,0.71750336678429
1,Deaths,148,Morocco,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2008,384.729774669,477.83521004000005,314.70337417
1,Deaths,141,Egypt,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2010,57789.735916136,65315.600818144,52213.593752437
1,Deaths,141,Egypt,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2010,0.1111816868212,0.12528334256694,0.10173856819005
1,Deaths,141,Egypt,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2010,70.237548789,79.384475248,63.460314414
1,Deaths,141,Egypt,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2010,433246.16398462,437965.98278496,426550.83667922
1,Deaths,141,Egypt,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2010,0.83375126699022,0.84292913620214,0.8211142974259
1,Deaths,141,Egypt,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2010,526.566663757,532.303145155,518.4291861949999
1,Deaths,198,Zimbabwe,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2002,150869.28395099,180832.60504875,123126.89579146
1,Deaths,198,Zimbabwe,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2002,0.74103614800954,0.80782125708382,0.65377759010657
1,Deaths,198,Zimbabwe,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2002,1184.928044677,1420.260127634,967.039261013
1,Deaths,198,Zimbabwe,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2002,43214.523467579,61580.879917646,31721.335225229
1,Deaths,198,Zimbabwe,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2002,0.21119913842372,0.2795356732132,0.15914037755881
1,Deaths,198,Zimbabwe,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2002,339.40707799,483.65653492499996,249.139522202
1,Deaths,216,Senegal,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2008,52794.686065889,61937.140426835,45647.943280218
1,Deaths,216,Senegal,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2008,0.57481835143515,0.63262939742023,0.52523104994628
1,Deaths,216,Senegal,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2008,431.048730388,505.69344312,372.698274441
1,Deaths,216,Senegal,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2008,32788.470185915,45478.9251407,22271.38917543
1,Deaths,216,Senegal,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2008,0.35287649024285,0.39768860790616,0.29711118942811
1,Deaths,216,Senegal,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2008,267.705507576,371.318310499,181.837507989
1,Deaths,214,Nigeria,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2002,328349.63749342,401953.27871844,262948.47024559
1,Deaths,214,Nigeria,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2002,0.20252311162319,0.23832930702535,0.17056096952353
1,Deaths,214,Nigeria,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2002,253.925821744,310.846441425,203.34850996699998
1,Deaths,147,Libya,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,1999,2655.917962875,3230.6620426771,2278.8338212216
1,Deaths,147,Libya,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,1999,0.14928117633423,0.18151278065359,0.13050864844203
1,Deaths,147,Libya,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1999,50.58060050899999,61.526306672,43.399224523
1,Deaths,216,Senegal,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,1996,62390.679380729,66506.561028144,58499.892246013
1,Deaths,216,Senegal,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,1996,0.6777626321334,0.7090256829658,0.64521676696604
1,Deaths,216,Senegal,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1996,698.383757845,744.4557733830001,654.8313889650001
1,Deaths,216,Senegal,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,1996,24087.62584233,28427.049221491,20380.942320719
1,Deaths,216,Senegal,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,1996,0.26112139655395,0.29146266454091,0.2354817789399
1,Deaths,216,Senegal,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,1996,269.630132243,318.204425275,228.138547391
1,Deaths,218,Togo,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,1994,29413.710504944,31336.751842811,27465.564095328
1,Deaths,218,Togo,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,1994,0.65164340273255,0.68590404876361,0.61687097394292
1,Deaths,218,Togo,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1994,703.029893339,748.993316665,656.466372311
1,Deaths,218,Togo,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,1994,12968.710241711,15281.903665014,10804.607240575
1,Deaths,218,Togo,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,1994,0.28669488636206,0.31778595731758,0.25790005996501
1,Deaths,218,Togo,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,1994,309.970788658,365.25942850900003,258.245621808
1,Deaths,198,Zimbabwe,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2006,47119.746819301,61571.963197963,35238.347750114
1,Deaths,198,Zimbabwe,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2006,0.2166663931023,0.26654779563419,0.17305800457587
1,Deaths,198,Zimbabwe,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2006,357.913575135,467.69012697,267.664482817
1,Deaths,182,Malawi,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,1999,153127.51211554,168420.37220934,139749.33890491
1,Deaths,182,Malawi,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,1999,0.78072301319613,0.82984737817462,0.72710890714153
1,Deaths,182,Malawi,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1999,1400.31632036,1540.16604647,1277.975924313
1,Deaths,182,Malawi,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,1999,34851.018860991,47138.780434239,24609.283262319
1,Deaths,182,Malawi,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,1999,0.17671789303104,0.22121105055296,0.13463633710205
1,Deaths,182,Malawi,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,1999,318.70463863,431.07341043699995,225.04630032900002
1,Deaths,209,Guinea-Bissau,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,1998,12082.420543254,16540.079242267,9762.8301065883
1,Deaths,209,Guinea-Bissau,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,1998,0.65780474564328,0.75351488433443,0.54884494724563
1,Deaths,209,Guinea-Bissau,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1998,957.2878479960001,1310.4672543699999,773.507123813
1,Deaths,209,Guinea-Bissau,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,1998,4734.8590790056,10333.842389825,2081.8226220589
1,Deaths,209,Guinea-Bissau,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,1998,0.24024881827236,0.34894747249704,0.15054410064123
1,Deaths,209,Guinea-Bissau,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,1998,375.14197174500003,818.748306483,164.942408446
1,Deaths,169,Central African Republic,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2008,47397.667675922,58774.661759402,37250.142638834
1,Deaths,169,Central African Republic,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2008,0.63321773069855,0.72083975518666,0.56798401310859
1,Deaths,169,Central African Republic,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2008,1104.628480971,1369.77545917,868.134852499
1,Deaths,169,Central African Republic,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2008,22743.182541624,33904.642717403,12215.667833711
1,Deaths,169,Central African Republic,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2008,0.29719292104574,0.35025687598011,0.22548179312733
1,Deaths,169,Central African Republic,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2008,530.042266473,790.1661098,284.692784771
1,Deaths,217,Sierra Leone,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2007,46435.535391016,49744.760937607,42464.249910704
1,Deaths,217,Sierra Leone,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2007,0.66634128209025,0.70843142864952,0.61524639453934
1,Deaths,217,Sierra Leone,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2007,865.6813763079999,927.3741394279999,791.646074504
1,Deaths,217,Sierra Leone,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2007,19299.219118607,23425.017768219,15738.452911568
1,Deaths,217,Sierra Leone,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2007,0.27653309493539,0.3290773369912,0.23608733576464
1,Deaths,217,Sierra Leone,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2007,359.788583592,436.70437298699994,293.406448327
1,Deaths,179,Ethiopia,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,1994,647954.47742631,695031.64337593,609608.44414901
1,Deaths,179,Ethiopia,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,1994,0.69238774610053,0.7356318143891,0.66141754488566
1,Deaths,179,Ethiopia,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1994,1173.151563853,1258.3869509400001,1103.7243530150001
1,Deaths,179,Ethiopia,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,1994,229398.10298018,261686.99992135,196039.60286406
1,Deaths,179,Ethiopia,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,1994,0.24486749508958,0.26923270832541,0.21738028065546
