DyadID,Org,SideA,SideAID,SideAComponents,SideB,SideBID,SideBComponents,StartDate,StartPrec,StartDate2,StartPrec2,EpEnd,EpEndDate,EpEndPrec,Year,BestFatalityEstimate,LowFatalityEstimate,HighFatalityEstimate,Location,GWNOLocation,Region,Version
2-313,2,Supporters of IFP,1475,,Supporters of UDF,1861,,1989-01-04,1,1989-05-05,1,1,1990-12-31,5,1990,312,312,425,South Africa,560,4,2.5-2015
2-314,3,Mangweni clan,1862,,Mgodini clan,1863,,1993-10-09,1,1993-10-20,1,1,1993-10-20,1,1993,26,26,26,South Africa,560,4,2.5-2015
2-315,2,Supporters of ANC,1971,,Supporters of UDM,1864,,1997-05-08,1,1998-07-17,1,1,1998-08-30,1,1998,29,29,124,South Africa,560,4,2.5-2015
2-316,1,NUM,1866,,Uwusa,1865,,1989-04-15,1,1996-08-19,1,1,1996-09-23,2,1996,30,30,60,South Africa,560,4,2.5-2015
2-317,3,Lagunya,1868,,Webta,1867,,1991-03-15,3,1991-10-20,2,1,1991-11-12,1,1991,31,31,58,South Africa,560,4,2.5-2015
2-318,1,EPRLF,1165,,LTTE,1163,,1989-09-28,1,1989-11-05,1,1,1989-12-27,1,1989,225,225,247,Sri Lanka,780,3,2.5-2015
2-319,1,LTTE,1163,,PLOTE,1708,,1989-05-21,1,1989-05-21,1,0,,0,1989,51,51,53,Sri Lanka,780,3,2.5-2015
2-319,1,LTTE,1163,,PLOTE,1708,,1989-05-21,1,1989-05-21,1,1,1990-01-04,2,1990,50,50,50,Sri Lanka,780,3,2.5-2015
2-32,3,Bor Dinka,1569,,Murle,1514,,2007-07-31,3,2007-07-31,3,1,2007-11-30,5,2007,106,106,106,Sudan,625,4,2.5-2015
2-32,3,Bor Dinka,1569,,Murle,1514,,2007-07-31,3,2011-12-05,1,0,,0,2011,44,44,44,South Sudan,626,4,2.5-2015
2-32,3,Bor Dinka,1569,,Murle,1514,,2007-07-31,3,2011-12-05,1,1,2012-12-28,1,2012,118,118,125,South Sudan,626,4,2.5-2015
2-320,3,Awlad Omran clan,1869,,Awlad al-Zuid clan,1919,,1993-07-30,3,1993-07-30,3,1,1993-07-30,3,1993,108,108,108,Sudan,625,4,2.5-2015
2-320,3,Awlad Omran clan,1869,,Awlad al-Zuid clan,1919,,1993-07-30,3,2014-06-01,1,0,,0,2014,324,324,324,Sudan,625,4,2.5-2015
2-321,3,Awlad Zeid,1972,,Zaghawa,1566,,2001-05-31,2,2001-05-31,2,1,2001-05-31,2,2001,70,70,70,Sudan,625,4,2.5-2015
2-322,3,Dinka,1452,,Nuer,1519,,1996-06-04,2,1997-11-27,3,1,1997-11-27,3,1997,35,35,35,Sudan,625,4,2.5-2015
2-322,3,Dinka,1452,,Nuer,1519,,1996-06-04,2,2010-01-06,2,0,,0,2010,228,228,316,Sudan,625,4,2.5-2015
2-322,3,Dinka,1452,,Nuer,1519,,1996-06-04,2,2010-01-06,2,1,2011-10-21,1,2011,133,133,133,"Sudan, South Sudan","625, 626",4,2.5-2015
2-322,3,Dinka,1452,,Nuer,1519,,1996-06-04,2,12/19/2013,1,1,2013-12-19,1,2013,44,44,54,South Sudan,626,4,2.5-2015
2-323,3,Jikany Nuer,1870,,Lou Nuer,1567,,1993-12-31,5,1993-12-31,5,1,1993-12-31,5,1993,1001,1001,1001,Sudan,625,4,2.5-2015
2-323,3,Jikany Nuer,1870,,Lou Nuer,1567,,1993-12-31,5,2009-05-08,1,1,2009-05-08,1,2009,71,71,71,Sudan,625,4,2.5-2015
2-324,3,Masalit,1871,,Rizeigat Abbala,1536,,1998-03-06,5,1998-03-06,5,0,,0,1998,100,100,100,Sudan,625,4,2.5-2015
2-324,3,Masalit,1871,,Rizeigat Abbala,1536,,1998-03-06,5,1998-03-06,5,1,1999-08-31,3,1999,300,300,380,"Sudan, Chad","625, 483",4,2.5-2015
2-325,3,Rizeigat Abbala,1536,,Zaghawa,1566,,1996-09-27,1,1996-09-30,3,1,1996-11-08,1,1996,166,166,206,Sudan,625,4,2.5-2015
2-326,3,"Beni Halba Baggara, Salamat Baggara",562501,"1873, 1872",Fur,1874,,1989-04-30,5,1989-04-30,5,1,1989-06-22,1,1989,2000,2000,2400,Sudan,625,4,2.5-2015
2-327,1,SPLM/A,1312,,SPLM/A - AH,1875,,1993-08-03,2,1993-09-13,2,1,1993-09-13,2,1993,55,55,55,Sudan,625,4,2.5-2015
2-328,1,SPLM/A,1312,,SPLM/A - WN,1876,,1992-12-03,2,1992-12-03,2,0,,0,1992,40,40,100,Sudan,625,4,2.5-2015
2-328,1,SPLM/A,1312,,SPLM/A - WN,1876,,1992-12-03,2,1992-12-03,2,1,1993-01-04,1,1993,114,114,114,Sudan,625,4,2.5-2015
2-329,1,SPLM/A,1312,,SSDF,1546,,1991-10-08,3,1991-12-31,5,0,,0,1991,1002,1002,1002,Sudan,625,4,2.5-2015
2-329,1,SPLM/A,1312,,SSDF,1546,,1991-10-08,3,1991-12-31,5,0,,0,1992,1001,1001,1001,Sudan,625,4,2.5-2015
2-329,1,SPLM/A,1312,,SSDF,1546,,1991-10-08,3,1991-12-31,5,0,,0,1993,2732,2732,3731,Sudan,625,4,2.5-2015
2-329,1,SPLM/A,1312,,SSDF,1546,,1991-10-08,3,1991-12-31,5,1,1994-10-22,1,1994,150,150,150,Sudan,625,4,2.5-2015
2-329,1,SPLM/A,1312,,SSDF,1546,,1991-10-08,3,1997-12-31,5,1,1997-12-31,5,1997,200,200,200,Sudan,625,4,2.5-2015
2-329,1,SPLM/A,1312,,SSDF,1546,,1991-10-08,3,2002-06-19,1,1,2002-06-19,1,2002,82,82,82,Sudan,625,4,2.5-2015
2-33,3,Borana,1445,,Guji,1467,,1991-07-31,5,2006-06-12,3,1,2006-06-12,3,2006,101,101,151,Ethiopia,530,4,2.5-2015
2-330,1,SPLM/A,1312,,SSUM/A,1920,,2000-07-30,2,2000-07-30,2,1,2000-09-01,1,2000,390,390,390,Sudan,625,4,2.5-2015
2-331,1,SPLM/A,1312,,UNRF II,1339,,1997-03-02,2,1997-03-02,2,1,1997-12-10,1,1997,210,210,210,Sudan,625,4,2.5-2015
2-332,1,SPLM/A,1312,,WNBF,1338,,1995-06-02,1,1995-06-02,1,0,,0,1995,64,64,64,Sudan,625,4,2.5-2015
2-332,1,SPLM/A,1312,,WNBF,1338,,1995-06-02,1,1995-06-02,1,0,,0,1996,49,49,49,Sudan,625,4,2.5-2015
2-332,1,SPLM/A,1312,,WNBF,1338,,1995-06-02,1,1995-06-02,1,1,1997-03-02,2,1997,100,100,100,Sudan,625,4,2.5-2015
2-333,1,SSDF,1546,,SSUM/A,1920,,1998-01-17,3,1998-01-17,3,0,,0,1998,249,249,251,Sudan,625,4,2.5-2015
2-333,1,SSDF,1546,,SSUM/A,1920,,1998-01-17,3,1998-01-17,3,1,1999-10-28,1,1999,241,241,243,Sudan,625,4,2.5-2015
2-334,3,Moba,1878,,Tchokossi,1877,,1991-10-29,2,1991-10-29,2,1,1991-10-29,2,1991,31,31,31,Togo,461,4,2.5-2015
2-335,3,Bokora Karimojong,1444,,"Jie, Matheniko Karimojong",550010,"1489, 1908",2000-07-01,1,2000-07-01,1,1,2000-07-01,1,2000,48,48,48,Uganda,500,4,2.5-2015
2-336,3,Bokora Karimojong,1444,,Matheniko Karimojong,1908,,1992-01-31,3,1999-07-29,1,1,1999-09-10,2,1999,352,352,572,Uganda,500,4,2.5-2015
2-337,3,Bokora Karimojong,1444,,"Matheniko Karimojong, Turkana",550009,"1908, 1554",2000-07-02,1,2000-07-02,1,1,2000-07-02,1,2000,60,60,60,Uganda,500,4,2.5-2015
2-338,3,Dodoth,1921,,Jie,1489,,2000-03-19,1,2000-03-19,1,1,2000-07-23,1,2000,135,135,135,Uganda,500,4,2.5-2015
2-338,3,Dodoth,1921,,Jie,1489,,2000-03-19,1,2005-09-28,1,1,2005-09-28,1,2005,30,30,30,Uganda,500,4,2.5-2015
2-338,3,Dodoth,1921,,Jie,1489,,2000-03-19,1,2009-11-03,1,1,2009-11-03,1,2009,38,38,38,Uganda,500,4,2.5-2015
2-339,3,Dodoth,1921,,"Toposa, Turkana",550005,"1553, 1554",2000-02-01,2,2000-02-01,2,1,2000-02-01,2,2000,43,43,43,Uganda,500,4,2.5-2015
2-34,3,Borana,1445,,Konso,1922,,2007-10-03,1,2008-07-31,5,1,2008-07-31,5,2008,46,46,46,Ethiopia,530,4,2.5-2015
2-340,3,Iteso,1879,,Karimojong,1923,,2001-09-13,1,2001-09-13,1,1,2001-09-13,1,2001,32,32,32,Uganda,500,4,2.5-2015
2-341,3,Karimojong,1923,,Pokot,1529,,1989-03-02,1,1998-04-30,3,1,1998-07-01,1,1998,134,134,134,Uganda,500,4,2.5-2015
2-341,3,Karimojong,1923,,Pokot,1529,,1989-03-02,1,2000-04-28,1,1,2000-04-28,1,2000,60,60,60,Uganda,500,4,2.5-2015
2-341,3,Karimojong,1923,,Pokot,1529,,1989-03-02,1,2003-01-06,1,1,2003-01-06,1,2003,53,53,53,Uganda,500,4,2.5-2015
2-342,3,Matheniko Karimojong,1908,,Pokot,1529,,1999-02-06,1,1999-02-06,1,1,1999-02-06,1,1999,36,36,36,Uganda,500,4,2.5-2015
2-343,1,Republic of Bosnia-Herzegovina,1710,,Serbian Republic of Bosnia-Herzegovina,1182,,1992-04-05,2,1992-04-05,2,1,4/23/1992,1,1992,144,140,150,Serbia (Yugoslavia),345,1,2.5-2015
2-344,1,Republic of Croatia,1180,,"SAO Eastern Slavonia, Baranja and Western Symria",1711,,1991-06-26,1,1991-07-04,1,1,9/9/1991,1,1991,83,83,88,Serbia (Yugoslavia),345,1,2.5-2015
2-345,1,Republic of Croatia,1180,,SAO Krajina,1712,,1991-06-26,1,1991-07-21,1,1,9/16/1991,1,1991,189,161,189,Serbia (Yugoslavia),345,1,2.5-2015
2-346,1,Republic of Croatia,1180,,Serbian Republic of Krajina,1183,,1992-01-19,1,1992-04-03,1,1,4/21/1992,1,1992,35,35,37,Serbia (Yugoslavia),345,1,2.5-2015
2-347,1,Forces of Jing Caludtiag,1713,,Forces of Randy Karon,1714,,2009-05-28,1,2009-07-27,3,1,2009-07-27,3,2009,44,44,44,Philippines,840,3,2.5-2015
2-348,3,Afor,1880,,Fulani,1461,,2009-12-06,1,2009-12-19,2,1,2009-12-19,2,2009,33,33,71,Nigeria,475,4,2.5-2015
2-349,2,Supporters of Andry Rajoelina,1881,,Supporters of Marc Ravalomanana,1924,,2009-01-26,1,2009-01-28,1,1,2009-03-11,2,2009,82,55,119,Madagascar (Malagasy),580,4,2.5-2015
2-35,3,Borana,1445,,"Gabra, Garre",553003,"1463, 1963",1992-01-20,3,1992-01-20,3,1,1992-06-30,2,1992,381,381,381,Ethiopia,530,4,2.5-2015
2-350,1,Al-Shabaab,1578,,Hizbul Islam,1882,,2009-10-01,1,2009-10-01,1,0,,0,2009,121,101,165,Somalia,520,4,2.5-2015
2-350,1,Al-Shabaab,1578,,Hizbul Islam,1882,,2009-10-01,1,2009-10-01,1,1,2010-12-18,1,2010,88,79,98,Somalia,520,4,2.5-2015
2-353,3,Ngok Dinka,1884,,Shiluk,1885,,2000-02-11,1,2009-01-11,1,1,2009-11-11,1,2009,121,121,134,Sudan,625,4,2.5-2015
2-355,3,Bari,1886,,Mundari,1925,,2009-05-06,2,2009-05-24,3,1,2009-05-24,3,2009,41,41,52,Sudan,625,4,2.5-2015
2-356,3,Bor Dinka,1569,,Mundari,1925,,2007-12-19,1,2009-10-07,2,1,2009-10-07,2,2009,37,37,37,Sudan,625,4,2.5-2015
2-357,3,Aliap Dinka,1887,,Mundari,1925,,2009-11-15,1,2009-11-17,2,1,2009-11-17,2,2009,52,52,52,Sudan,625,4,2.5-2015
2-358,3,Luac Jang Dinka,1888,,Awan Dinka,1889,,2009-08-11,2,2009-08-11,2,1,2009-08-11,2,2009,30,30,30,Sudan,625,4,2.5-2015
2-36,3,Burji,1446,,Guji,1467,,2006-10-02,1,2006-10-02,1,1,2006-10-06,1,2006,37,37,37,Ethiopia,530,4,2.5-2015
2-360,3,Fulani,1461,,Tarok,1550,,2004-03-08,2,2013-04-06,1,1,2013-11-10,1,2013,118,118,135,Nigeria,475,4,2.5-2015
2-360,3,Fulani,1461,,Tarok,1550,,2004-03-08,2,2004-04-27,1,1,2004-04-27,1,2004,120,120,140,Nigeria,475,4,2.5-2015
2-362,3,Pari,1890,,Toposa,1553,,1990-12-31,5,1990-12-31,5,1,1990-12-31,5,1990,35,35,35,Sudan,625,4,2.5-2015
2-363,1,Al-Shabaab,1578,,ONLF,1346,,2007-12-31,1,2007-12-31,1,1,2007-12-31,1,2007,40,40,40,Ethiopia,530,4,2.5-2015
2-365,3,Arab,1891,,Kounta,1892,,1999-07-14,1,1999-07-14,1,1,1999-10-16,1,1999,59,59,77,Mali,432,4,2.5-2015
2-366,3,Atyap,1893,,Hausa,1462,,1992-02-06,1,1992-02-06,1,1,1992-05-16,2,1992,582,547,1925,Nigeria,475,4,2.5-2015
2-368,3,Hausa,1462,,"Igbo, Yoruba",547503,"1476, 1562",2001-10-13,2,2001-10-13,2,1,2001-10-13,2,2001,200,200,200,Nigeria,475,4,2.5-2015
2-369,3,Jie,1489,,Matheniko Karimojong,1908,,2005-03-31,3,2005-03-31,3,1,2005-03-31,3,2005,26,26,26,Uganda,500,4,2.5-2015
2-37,1,CNDD-FDD,1280,,Palipehutu-FNL,1278,,2003-09-06,1,2003-10-18,1,0,,0,2003,43,43,57,Burundi,516,4,2.5-2015
2-37,1,CNDD-FDD,1280,,Palipehutu-FNL,1278,,2003-09-06,1,2003-10-18,1,1,2004-11-11,1,2004,54,54,62,Burundi,516,4,2.5-2015
2-370,2,Supporters of Laurent Gbagbo,1894,,Supporters of Alassane Outtara,1895,,2000-10-26,1,2000-10-26,1,1,2000-10-26,1,2000,25,25,25,Ivory Coast,437,4,2.5-2015
2-371,2,Supporters of Didier Ratsiraka,1896,,Supporters of Marc Ravalomanana,1924,,2002-02-26,1,2002-04-13,1,1,2002-07-04,1,2002,79,79,79,Madagascar (Malagasy),580,4,2.5-2015
2-372,3,Mauritanian,1897,,Senegalese,1898,,1989-04-20,1,1989-04-25,2,1,1989-04-30,1,1989,221,221,637,"Senegal, Mauritania","433, 435",4,2.5-2015
2-373,3,Christians (Nigeria),1899,,Muslims (Nigeria),1900,,1991-04-22,2,2010-01-18,1,1,2012-11-22,1,2012,128,128,135,Nigeria,475,4,2.5-2015
2-373,3,Christians (Nigeria),1899,,Muslims (Nigeria),1900,,1991-04-22,2,1991-04-22,2,0,,0,1991,350,300,550,Nigeria,475,4,2.5-2015
2-373,3,Christians (Nigeria),1899,,Muslims (Nigeria),1900,,1991-04-22,2,1991-04-22,2,1,1992-03-13,1,1992,200,4,200,Nigeria,475,4,2.5-2015
2-373,3,Christians (Nigeria),1899,,Muslims (Nigeria),1900,,1991-04-22,2,2000-02-24,2,1,2000-09-08,2,2000,1853,1348,5211,Nigeria,475,4,2.5-2015
2-373,3,Christians (Nigeria),1899,,Muslims (Nigeria),1900,,1991-04-22,2,2002-06-26,1,1,2002-11-23,2,2002,201,196,479,Nigeria,475,4,2.5-2015
2-373,3,Christians (Nigeria),1899,,Muslims (Nigeria),1900,,1991-04-22,2,2004-02-24,1,1,2004-11-12,1,2004,1281,891,1456,Nigeria,475,4,2.5-2015
2-373,3,Christians (Nigeria),1899,,Muslims (Nigeria),1900,,1991-04-22,2,2006-02-20,1,1,2006-02-24,1,2006,141,141,181,Nigeria,475,4,2.5-2015
2-373,3,Christians (Nigeria),1899,,Muslims (Nigeria),1900,,1991-04-22,2,2010-01-18,1,0,,0,2010,109,106,296,Nigeria,475,4,2.5-2015
2-373,3,Christians (Nigeria),1899,,Muslims (Nigeria),1900,,1991-04-22,2,2010-01-18,1,0,,0,2011,880,880,1167,Nigeria,475,4,2.5-2015
2-373,3,Christians (Nigeria),1899,,Muslims (Nigeria),1900,,1991-04-22,2,2014-03-15,2,0,,0,2014,333,326,471,Nigeria,475,4,2.5-2015
2-374,3,Bini,1901,,Urhobo,1820,,1998-08-19,1,1998-08-19,1,1,1998-08-19,1,1998,50,50,50,Nigeria,475,4,2.5-2015
2-375,2,Supporters of PDP,1527,,Supporters of UNPP,1902,,2003-04-11,2,2003-04-11,2,1,2003-04-11,2,2003,31,31,31,Nigeria,475,4,2.5-2015
2-376,2,Supporters of Jean-Bertrand Aristide,1715,,Supporters of Roger Lafontant,1716,,1991-01-07,1,1991-01-07,1,1,1991-01-07,1,1991,40,37,50,Haiti,41,5,2.5-2015
2-377,3,Meskhetian Turk,1717,,Uzbek,1718,,1989-05-23,1,1989-06-06,2,1,1989-06-06,2,1989,98,98,98,Russia (Soviet Union),365,1,2.5-2015
2-378,3,Kyrgyz,1719,,Uzbek,1718,,6/4/1990,1,1990-06-10,2,1,1990-06-10,2,1990,171,171,171,Russia (Soviet Union),365,1,2.5-2015
2-378,3,Kyrgyz,1719,,Uzbek,1718,,6/4/1990,1,2010-06-12,1,1,2010-06-15,2,2010,41,465,469,Kyrgyzstan,703,3,2.5-2015
2-379,1,Taleban - Ali Dad faction,1721,,Taleban - Mola Khel faction,1722,,1996-03-26,2,1996-03-26,2,1,1996-03-26,2,1996,30,30,30,Afghanistan,700,3,2.5-2015
2-38,1,CNDP,1272,,PARECO,1763,,2007-09-11,1,2008-04-28,3,1,2008-11-27,1,2008,60,60,160,DR Congo (Zaire),490,4,2.5-2015
2-380,3,Hindus (India),1723,,Muslims (India),1724,,1989-03-31,3,2013-09-08,1,1,2013-11-03,1,2013,68,68,70,India,750,3,2.5-2015
2-380,3,Hindus (India),1723,,Muslims (India),1724,,1989-03-31,3,1989-10-17,3,0,,0,1989,441,441,441,India,750,3,2.5-2015
2-380,3,Hindus (India),1723,,Muslims (India),1724,,1989-03-31,3,1989-10-17,3,0,,0,1990,1878,1878,2215,India,750,3,2.5-2015
2-380,3,Hindus (India),1723,,Muslims (India),1724,,1989-03-31,3,1989-10-17,3,0,,0,1991,96,96,162,India,750,3,2.5-2015
2-380,3,Hindus (India),1723,,Muslims (India),1724,,1989-03-31,3,1989-10-17,3,0,,0,1992,462,451,1053,India,750,3,2.5-2015
2-380,3,Hindus (India),1723,,Muslims (India),1724,,1989-03-31,3,1989-10-17,3,1,1993-08-31,3,1993,142,129,757,India,750,3,2.5-2015
2-380,3,Hindus (India),1723,,Muslims (India),1724,,1989-03-31,3,2002-04-23,1,1,2002-12-24,1,2002,60,60,61,India,750,3,2.5-2015
2-381,3,Christians (Indonesia),1725,,Muslims (Indonesia),1726,,1/19/1999,1,1/19/1999,1,0,,0,1999,504,443,1120,Indonesia,850,3,2.5-2015
2-381,3,Christians (Indonesia),1725,,Muslims (Indonesia),1726,,1/19/1999,1,1/19/1999,1,1,11/26/2000,3,2000,493,468,493,Indonesia,850,3,2.5-2015
2-381,3,Christians (Indonesia),1725,,Muslims (Indonesia),1726,,1999-02-14,2,2002-09-21,1,1,2002-09-21,1,2002,26,26,26,Indonesia,850,3,2.5-2015
2-381,3,Christians (Indonesia),1725,,Muslims (Indonesia),1726,,1999-02-14,2,2004-04-25,1,1,2004-11-13,1,2004,49,40,56,Indonesia,850,3,2.5-2015
2-382,3,Akibu,4467,,Tonakau,4468,,1999-03-02,3,1999-03-12,3,1,1999-03-12,3,1999,60,60,60,Papua New Guinea,910,3,2.5-2015
2-383,3,Christians (Philippines),1737,,Muslims (Philippines),1738,,2/5/1993,1,1993-10-24,2,1,12/26/1993,1,1993,43,43,58,Philippines,840,3,2.5-2015
2-384,2,Supporters of PA,1740,,Supporters of UNP,1739,,1994-07-28,3,1994-08-21,2,1,1994-11-05,1,1994,29,29,29,Sri Lanka,780,3,2.5-2015
2-385,3,Santiago Xochiltepec,1742,,Santo Domingo Teojomulco,1741,,2002-05-31,2,2002-05-31,2,1,2002-05-31,2,2002,26,26,26,Mexico,70,5,2.5-2015
2-386,3,Kuki,1231,,Paite,1743,,1997-07-08,3,1997-07-08,3,1,1997-12-21,1,1997,136,136,297,India,750,3,2.5-2015
2-388,1,PKK,1166,,PUK,1103,,1992-10-04,1,1992-10-08,2,1,1992-10-08,2,1992,50,50,50,Iraq,645,2,2.5-2015
2-388,1,PKK,1166,,PUK,1103,,1992-10-04,1,2000-09-22,2,1,12/4/2000,2,2000,92,92,105,Iraq,645,2,2.5-2015
2-389,1,Forces of Michel Aoun,1084,,PSP,1744,,1989-03-11,1,1989-03-22,1,1,5/2/1989,1,1989,31,31,32,Lebanon,660,2,2.5-2015
2-39,1,Comando Vermelho,1633,,Terceiro Comando,1642,,1993-06-19,1,1994-02-21,2,0,,0,1994,28,28,28,Brazil,140,5,2.5-2015
2-39,1,Comando Vermelho,1633,,Terceiro Comando,1642,,1993-06-19,1,1994-02-21,2,1,1995-12-10,2,1995,40,40,40,Brazil,140,5,2.5-2015
2-39,1,Comando Vermelho,1633,,Terceiro Comando,1642,,1993-06-19,1,1997-12-12,1,1,1997-12-13,1,1997,29,29,29,Brazil,140,5,2.5-2015
2-39,1,Comando Vermelho,1633,,Terceiro Comando,1642,,6/19/1993,1,6/10/2001,1,0,,0,2001,74,74,74,Brazil,140,5,2.5-2015
2-39,1,Comando Vermelho,1633,,Terceiro Comando,1642,,1993-06-19,1,2001-06-10,1,0,,0,2002,48,48,52,Brazil,140,5,2.5-2015
2-39,1,Comando Vermelho,1633,,Terceiro Comando,1642,,1993-06-19,1,2001-06-10,1,0,,0,2003,35,41,41,Brazil,140,5,2.5-2015
2-39,1,Comando Vermelho,1633,,Terceiro Comando,1642,,1993-06-19,1,6/10/2001,1,1,7/4/2004,2,2004,34,34,34,Brazil,140,5,2.5-2015
2-390,1,Lashkar of Orakzai tribe,1753,,TTP,1199,,2009-08-18,1,2009-12-22,1,1,2009-12-22,1,2009,27,27,27,Pakistan,770,3,2.5-2015
2-391,1,Forces of Turkestan Bhittani,1754,,TTP,1199,,2008-06-24,2,2009-08-12,1,1,2009-10-06,1,2009,101,101,121,Pakistan,770,3,2.5-2015
2-393,1,CNDD,1277,,Palipehutu-FNL,1278,,1997-01-11,3,1997-07-06,2,1,1997-07-06,2,1997,224,224,610,"Tanzania, Burundi","510, 516",4,2.5-2015
2-394,3,Dodoth,1921,,Turkana,1554,,2000-06-11,1,2000-06-11,1,1,2000-06-11,1,2000,70,70,70,Uganda,500,4,2.5-2015
2-395,3,Anuak,1435,,Highlanders,1957,,2004-01-30,1,2004-01-30,1,1,2004-11-30,3,2004,114,114,236,Ethiopia,530,4,2.5-2015
2-396,1,FNI,1460,,PUSIC,1959,,2003-03-04,1,2003-03-04,1,1,2003-05-31,1,2003,67,67,188,DR Congo (Zaire),490,4,2.5-2015
2-397,1,FNI,1460,,UPC,1960,,2003-05-06,1,2003-05-06,1,1,2003-08-23,1,2003,429,429,468,DR Congo (Zaire),490,4,2.5-2015
2-398,1,"FNI, FRPI",549003,"1460, 1961",UPC,1960,,2003-03-06,1,2003-03-06,1,1,2003-03-06,1,2003,71,71,106,DR Congo (Zaire),490,4,2.5-2015
2-399,1,RCD-K-ML ,1650,,UPC,1960,,2002-08-14,3,2002-08-14,3,1,2002-12-03,1,2002,216,216,216,DR Congo (Zaire),490,4,2.5-2015
2-4,2,Supporters of ACN,1760,,Supporters of PDP,1527,,2008-01-14,1,2008-03-21,1,1,2008-04-22,1,2008,33,33,33,Nigeria,475,4,2.5-2015
2-4,2,Supporters of ACN,1760,,Supporters of PDP,1527,,2008-01-14,1,2011-10-17,1,1,2011-10-17,1,2011,26,26,46,Nigeria,475,4,2.5-2015
2-40,1,CPN-M,1100,,MJF,1645,,2007-01-19,1,2007-03-21,1,1,2007-03-28,1,2007,30,30,33,Nepal,790,3,2.5-2015
2-401,3,Suri,1549,,Tishana-Me’en,1962,,2001-12-31,5,2001-12-31,5,1,2001-12-31,5,2001,34,34,34,Ethiopia,530,4,2.5-2015
2-402,3,Borana,1445,,Hamar,1964,,1999-12-31,5,1999-12-31,5,1,1999-12-31,5,1999,26,26,26,Ethiopia,530,4,2.5-2015
2-403,3,Geri,1906,,Makahin,1965,,2001-06-30,3,2001-06-30,3,1,2001-06-30,3,2001,32,32,32,Ethiopia,530,4,2.5-2015
2-404,3,Borana,1445,,Gabra,1463,,1992-04-30,3,2012-01-28,2,1,2012-01-28,2,2012,27,27,31,"Kenya, Ethiopia","501, 530",4,2.5-2015
2-404,3,Borana,1445,,Gabra,1463,,1992-04-30,3,2005-07-12,1,0,,0,2005,68,68,95,Kenya,501,4,2.5-2015
2-404,3,Borana,1445,,Gabra,1463,,1992-04-30,3,2005-07-12,1,0,,0,2006,74,74,74,Kenya,501,4,2.5-2015
2-404,3,Borana,1445,,Gabra,1463,,1992-04-30,3,2005-07-12,1,1,2007-02-11,2,2007,27,27,27,"Kenya, Ethiopia","501, 530",4,2.5-2015
2-405,3,Pokot,1529,,Samburu,1794,,2006-04-30,3,2006-09-20,3,1,2006-09-20,3,2006,25,25,25,Kenya,501,4,2.5-2015
2-405,3,Pokot,1529,,Samburu,1794,,2006-04-30,3,2009-09-14,1,1,2009-12-31,5,2009,51,43,54,Kenya,501,4,2.5-2015
2-406,3,Samburu,1794,,Turkana,1554,,1992-12-31,5,1996-12-31,5,1,1996-12-31,5,1996,54,54,54,Kenya,501,4,2.5-2015
2-408,3,Ari,1968,,Mursi,1969,,1991-05-31,3,1991-05-31,3,1,1991-05-31,3,1991,51,51,51,Ethiopia,530,4,2.5-2015
2-408,3,Ari,1968,,Mursi,1969,,1991-05-31,3,1999-01-03,2,1,1999-01-03,2,1999,31,31,41,Ethiopia,530,4,2.5-2015
2-409,3,Dassanetch,1574,,"Nyangatom, Toposa",553002,"1573, 1553",1989-03-31,5,1989-03-31,5,1,1989-03-31,5,1989,60,60,60,Kenya,501,4,2.5-2015
2-41,3,Dabare subclan of Digil clan (Digil-Mirifle),1447,,Luway subclan of Mirifle clan (Digil-Mirifle),1497,,2004-05-30,1,2004-08-15,1,1,2004-12-16,1,2004,47,47,87,Somalia,520,4,2.5-2015
2-410,3,"Dayak, Malay",585001,"1680, 1970",Madurese,1681,,1999-02-25,2,1999-03-19,2,1,1999-03-25,3,1999,172,172,209,Indonesia,850,3,2.5-2015
2-411,3,Samburu,1794,,Somali (Kenya),1991,,1996-09-26,5,1996-09-26,5,1,1996-09-26,5,1996,40,40,40,Kenya,501,4,2.5-2015
2-412,3,Bokora Karimojong,1444,,"Jie, Matheniko Karimojong, Turkana",550004,"1489, 1908, 1554",2000-07-11,1,2000-07-11,1,1,2000-07-11,1,2000,213,213,213,Uganda,500,4,2.5-2015
2-413,1,Forces of General Morgan,1966,,Forces of Omar Jess,1837,,1997-03-11,1,1997-08-23,2,0,,0,1997,188,188,188,Somalia,520,4,2.5-2015
2-413,1,Forces of General Morgan,1966,,Forces of Omar Jess,1837,,1997-03-11,1,1997-08-23,2,1,1998-12-13,2,1998,240,214,251,Somalia,520,4,2.5-2015
2-414,1,Gulf Cartel,1643,,Los Zetas,1973,,2010-02-23,1,2010-03-31,3,0,,0,2012,555,555,592,Mexico,70,5,2.5-2015
2-414,1,Gulf Cartel,1643,,Los Zetas,1973,,2010-02-23,1,2010-03-31,3,0,,0,2013,339,257,358,Mexico,70,5,2.5-2015
2-414,1,Gulf Cartel,1643,,Los Zetas,1973,,2010-02-23,1,2010-03-31,3,0,,0,2010,412,412,775,Mexico,70,5,2.5-2015
2-414,1,Gulf Cartel,1643,,Los Zetas,1973,,2010-02-23,1,2010-03-31,3,0,,0,2011,345,345,411,Mexico,70,5,2.5-2015
2-414,1,Gulf Cartel,1643,,Los Zetas,1973,,2010-02-23,1,2010-03-31,3,0,,0,2014,436,436,761,Mexico,70,5,2.5-2015
